long,lat,ASMT_YEAR,TAX_YEAR,PIN_DASH,neighborhood,assess_total_assyr,home_value,wths_wants,assessment_year,situs_addr_city,situs_addr_line_1,situs_addr_line_2,situs_addr_state_legdat,situs_addr_zip_legdat,situs_cmptaddr_direct_legdat,situs_cmptaddr_name_legdat,situs_cmptaddr_number_legdat,situs_cmptaddr_numsuf_legdat,situs_cmptaddr_suffix_legdat
-87.96884742,42.34196804,2020,2019,07-32-201-011,9829460,87088,"$261,264.00",$313.52,2020,GRAYSLAKE,32983 N ASHLEY DR,,IL,60030,N,ASHLEY,32983,,DR
-87.97255857,42.34819884,2020,2019,07-29-402-009,9829460,88129,"$264,387.00",$317.26,2020,GRAYSLAKE,17450 W WOODLAND DR,,IL,60030,W,WOODLAND,17450,,DR
-87.97147141,42.34529089,2020,2019,07-29-406-010,9829460,87979,"$263,937.00",$316.72,2020,GRAYSLAKE,17405 W HICKORY LN,,IL,60030,W,HICKORY,17405,,LN
-87.97023909,42.34758056,2020,2019,07-29-403-012,9829460,87605,"$262,815.00",$315.38,2020,GRAYSLAKE,17375 W WOODLAND DR,,IL,60030,W,WOODLAND,17375,,DR
-87.9701098,42.34818704,2020,2019,07-29-401-017,9829460,87548,"$262,644.00",$315.17,2020,GRAYSLAKE,17360 W WOODLAND DR,,IL,60030,W,WOODLAND,17360,,DR
-87.97254422,42.3475902,2020,2019,07-29-403-004,9829460,86328,"$258,984.00",$310.78,2020,GRAYSLAKE,17445 W WOODLAND DR,,IL,60030,W,WOODLAND,17445,,DR
-87.96558358,42.34482011,2020,2019,07-29-404-074,9829460,91086,"$273,258.00",$327.91,2020,GRAYSLAKE,17243 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17243,,CIR
-87.97736972,42.34760673,2020,2019,07-29-312-003,9829460,91036,"$273,108.00",$327.73,2020,GRAYSLAKE,17707 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17707,,DR
-87.97074653,42.34329179,2020,2019,07-29-407-014,9829460,90971,"$272,913.00",$327.50,2020,GRAYSLAKE,33074 N SHANNON DR,,IL,60030,N,SHANNON,33074,,DR
-87.97486098,42.34400861,2020,2019,07-29-312-025,9829460,84610,"$253,830.00",$304.60,2020,GRAYSLAKE,17469 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17469,,DR
-87.97022341,42.34539349,2020,2019,07-29-406-031,9829460,84282,"$252,846.00",$303.42,2020,GRAYSLAKE,17306 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17306,,DR
-87.96910366,42.34810289,2020,2019,07-29-401-019,9829460,84131,"$252,393.00",$302.87,2020,GRAYSLAKE,17340 W WOODLAND DR,,IL,60030,W,WOODLAND,17340,,DR
-87.97045446,42.34527402,2020,2019,07-29-406-030,9829460,83749,"$251,247.00",$301.50,2020,GRAYSLAKE,17314 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17314,,DR
-87.97482057,42.34759863,2020,2019,07-29-313-003,9829460,88007,"$264,021.00",$316.83,2020,GRAYSLAKE,17565 W WOODLAND DR,,IL,60030,W,WOODLAND,17565,,DR
-87.9687891,42.34430125,2020,2019,07-29-404-031,9829460,84027,"$252,081.00",$302.50,2020,GRAYSLAKE,33145 N ASHLEY DR,,IL,60030,N,ASHLEY,33145,,DR
-87.96586255,42.34640171,2020,2019,07-29-404-053,9829460,106482,"$319,446.00",$383.34,2020,GRAYSLAKE,17529 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17529,,CIR
-87.96949104,42.34403704,2020,2019,07-29-408-014,9829460,81767,"$245,301.00",$294.36,2020,GRAYSLAKE,33128 N ASHLEY DR,,IL,60030,N,ASHLEY,33128,,DR
-87.97114152,42.34492346,2020,2019,07-29-406-027,9829460,140437,"$421,311.00",$505.57,2020,GRAYSLAKE,17338 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17338,,DR
-87.97508357,42.34863903,2020,2019,07-29-309-018,9829460,90623,"$271,869.00",$326.24,2020,GRAYSLAKE,17571 W WINDSLOW DR,,IL,60030,W,WINDSLOW,17571,,DR
-87.96964349,42.34568993,2020,2019,07-29-406-033,9829460,89378,"$268,134.00",$321.76,2020,GRAYSLAKE,17290 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17290,,DR
-87.96884711,42.34132466,2020,2019,07-32-201-014,9829460,82937,"$248,811.00",$298.57,2020,GRAYSLAKE,32941 N ASHLEY DR,,IL,60030,N,ASHLEY,32941,,DR
-87.96771959,42.34719988,2020,2019,07-29-404-005,9829460,120618,"$361,854.00",$434.22,2020,GRAYSLAKE,17261 W WOODLAND DR,,IL,60030,W,WOODLAND,17261,,DR
-87.96690811,42.34704571,2020,2019,07-29-404-008,9829460,86453,"$259,359.00",$311.23,2020,GRAYSLAKE,17231 W WOODLAND DR,,IL,60030,W,WOODLAND,17231,,DR
-87.97441834,42.34364934,2020,2019,07-29-312-027,9829460,109722,"$329,166.00",$395.00,2020,GRAYSLAKE,17443 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17443,,DR
-87.96697591,42.34482431,2020,2019,07-29-404-069,9829460,108120,"$324,360.00",$389.23,2020,GRAYSLAKE,17313 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17313,,CIR
-87.97023134,42.34214423,2020,2019,07-32-201-002,9829460,105487,"$316,461.00",$379.75,2020,GRAYSLAKE,33022 N SHANNON DR,,IL,60030,N,SHANNON,33022,,DR
-87.96424703,42.34482964,2020,2019,07-29-404-078,9829460,106378,"$319,134.00",$382.96,2020,GRAYSLAKE,17191 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17191,,CIR
-87.97566858,42.34487623,2020,2019,07-29-312-020,9829460,104189,"$312,567.00",$375.08,2020,GRAYSLAKE,17483 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17483,,DR
-87.96468883,42.34479239,2020,2019,07-29-404-077,9829460,108291,"$324,873.00",$389.85,2020,GRAYSLAKE,17203 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17203,,CIR
-87.96512835,42.34540024,2020,2019,07-29-409-019,9829460,97026,"$291,078.00",$349.29,2020,GRAYSLAKE,17220 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17220,,CIR
-87.96412182,42.34695164,2020,2019,07-29-404-044,9829460,102980,"$308,940.00",$370.73,2020,GRAYSLAKE,17073 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17073,,CIR
-87.9661422,42.34748416,2020,2019,07-29-401-028,9829460,102917,"$308,751.00",$370.50,2020,GRAYSLAKE,17150 W WOODLAND DR,,IL,60030,W,WOODLAND,17150,,DR
-87.97147061,42.34602071,2020,2019,07-29-405-018,9829460,102166,"$306,498.00",$367.80,2020,GRAYSLAKE,17386 W HICKORY LN,,IL,60030,W,HICKORY,17386,,LN
-87.96503317,42.34693198,2020,2019,07-29-404-042,9829460,102013,"$306,039.00",$367.25,2020,GRAYSLAKE,17111 W WOODLAND DR,,IL,60030,W,WOODLAND,17111,,DR
-87.96717311,42.34652791,2020,2019,07-29-404-048,9829460,100846,"$302,538.00",$363.05,2020,GRAYSLAKE,17459 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17459,,CIR
-87.97372448,42.34412951,2020,2019,07-29-315-005,9829460,100774,"$302,322.00",$362.79,2020,GRAYSLAKE,17440 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17440,,DR
-87.96937076,42.3407883,2020,2019,07-32-201-009,9829460,103679,"$311,037.00",$373.24,2020,GRAYSLAKE,32923 N ASHLEY DR,,IL,60030,N,ASHLEY,32923,,DR
-87.97268227,42.34467461,2020,2019,07-29-406-005,9829460,101440,"$304,320.00",$365.18,2020,GRAYSLAKE,17465 W HICKORY LN,,IL,60030,W,HICKORY,17465,,LN
-87.96410503,42.34666147,2020,2019,07-29-404-045,9829460,98055,"$294,165.00",$353.00,2020,GRAYSLAKE,17091 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17091,,CIR
-87.97533158,42.34709512,2020,2019,07-29-313-008,9829460,91688,"$275,064.00",$330.08,2020,GRAYSLAKE,17588 W COTTONWOOD CT,,IL,60030,W,COTTONWOOD,17588,,CT
-87.96879142,42.34403554,2020,2019,07-29-404-032,9829460,102714,"$308,142.00",$369.77,2020,GRAYSLAKE,33127 N ASHLEY DR,,IL,60030,N,ASHLEY,33127,,DR
-87.96717586,42.34709665,2020,2019,07-29-404-007,9829460,97463,"$292,389.00",$350.87,2020,GRAYSLAKE,17241 W WOODLAND DR,,IL,60030,W,WOODLAND,17241,,DR
-87.97095644,42.34632338,2020,2019,07-29-405-020,9829460,97536,"$292,608.00",$351.13,2020,GRAYSLAKE,17362 W HICKORY LN,,IL,60030,W,HICKORY,17362,,LN
-87.97074549,42.34356496,2020,2019,07-29-407-013,9829460,97461,"$292,383.00",$350.86,2020,GRAYSLAKE,33096 N SHANNON DR,,IL,60030,N,SHANNON,33096,,DR
-87.97550988,42.34754551,2020,2019,07-29-313-001,9829460,97374,"$292,122.00",$350.55,2020,GRAYSLAKE,17591 W WOODLAND DR,,IL,60030,W,WOODLAND,17591,,DR
-87.97076852,42.34262023,2020,2019,07-29-407-017,9829460,100842,"$302,526.00",$363.03,2020,GRAYSLAKE,33038 N SHANNON DR,,IL,60030,N,SHANNON,33038,,DR
-87.97450452,42.34759622,2020,2019,07-29-313-004,9829460,96943,"$290,829.00",$348.99,2020,GRAYSLAKE,17555 W WOODLAND DR,,IL,60030,W,WOODLAND,17555,,DR
-87.96891884,42.34512224,2020,2019,07-29-404-028,9829460,96759,"$290,277.00",$348.33,2020,GRAYSLAKE,33193 N ASHLEY DR,,IL,60030,N,ASHLEY,33193,,DR
-87.96503046,42.34481727,2020,2019,07-29-404-076,9829460,96587,"$289,761.00",$347.71,2020,GRAYSLAKE,17215 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17215,,CIR
-87.97391776,42.34721504,2020,2019,07-29-313-012,9829460,96088,"$288,264.00",$345.92,2020,GRAYSLAKE,17530 W COTTONWOOD CT,,IL,60030,W,COTTONWOOD,17530,,CT
-87.97580349,42.34597574,2020,2019,07-29-312-015,9829460,96022,"$288,066.00",$345.68,2020,GRAYSLAKE,17593 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17593,,DR
-87.96716617,42.3477108,2020,2019,07-29-401-025,9829460,89025,"$267,075.00",$320.49,2020,GRAYSLAKE,17230 W WOODLAND DR,,IL,60030,W,WOODLAND,17230,,DR
-87.97468376,42.34382089,2020,2019,07-29-312-026,9829460,94990,"$284,970.00",$341.96,2020,GRAYSLAKE,17451 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17451,,DR
-87.96885523,42.34218857,2020,2019,07-32-201-010,9829460,94758,"$284,274.00",$341.13,2020,GRAYSLAKE,32999 N ASHLEY DR,,IL,60030,N,ASHLEY,32999,,DR
-87.97173936,42.34388693,2020,2019,07-29-407-007,9829460,94692,"$284,076.00",$340.89,2020,GRAYSLAKE,17377 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17377,,DR
-87.97056824,42.34234205,2020,2019,07-29-407-018,9829460,96621,"$289,863.00",$347.84,2020,GRAYSLAKE,33030 N SHANNON DR,,IL,60030,N,SHANNON,33030,,DR
-87.96720168,42.34541248,2020,2019,07-29-409-012,9829460,99581,"$298,743.00",$358.49,2020,GRAYSLAKE,17324 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17324,,CIR
-87.96410718,42.34640964,2020,2019,07-29-404-060,9829460,94184,"$282,552.00",$339.06,2020,GRAYSLAKE,17109 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17109,,CIR
-87.97019173,42.34640684,2020,2019,07-29-406-017,9829460,94005,"$282,015.00",$338.42,2020,GRAYSLAKE,17321 W HICKORY LN,,IL,60030,W,HICKORY,17321,,LN
-87.9707473,42.34308599,2020,2019,07-29-407-015,9829460,93986,"$281,958.00",$338.35,2020,GRAYSLAKE,33060 N SHANNON DR,,IL,60030,N,SHANNON,33060,,DR
-87.96660718,42.34581732,2020,2019,07-29-409-004,9829460,93854,"$281,562.00",$337.87,2020,GRAYSLAKE,17486 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17486,,CIR
-87.97019043,42.34615919,2020,2019,07-29-406-016,9829460,93685,"$281,055.00",$337.27,2020,GRAYSLAKE,17343 W HICKORY LN,,IL,60030,W,HICKORY,17343,,LN
-87.9701361,42.34452472,2020,2019,07-29-408-003,9829460,93580,"$280,740.00",$336.89,2020,GRAYSLAKE,33151 N SHANNON DR,,IL,60030,N,SHANNON,33151,,DR
-87.97444129,42.34718967,2020,2019,07-29-313-011,9829460,93321,"$279,963.00",$335.96,2020,GRAYSLAKE,17544 W COTTONWOOD CT,,IL,60030,W,COTTONWOOD,17544,,CT
-87.96601421,42.34581428,2020,2019,07-29-409-006,9829460,93221,"$279,663.00",$335.60,2020,GRAYSLAKE,17516 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17516,,CIR
-87.96984933,42.34215093,2020,2019,07-32-201-003,9829460,91907,"$275,721.00",$330.87,2020,GRAYSLAKE,33014 N SHANNON DR,,IL,60030,N,SHANNON,33014,,DR
-87.97305137,42.34458073,2020,2019,07-29-406-004,9829460,95351,"$286,053.00",$343.26,2020,GRAYSLAKE,17481 W HICKORY LN,,IL,60030,W,HICKORY,17481,,LN
-87.97099917,42.3443796,2020,2019,07-29-407-010,9829460,92786,"$278,358.00",$334.03,2020,GRAYSLAKE,33158 N SHANNON DR,,IL,60030,N,SHANNON,33158,,DR
-87.96690258,42.34581883,2020,2019,07-29-409-003,9829460,92715,"$278,145.00",$333.77,2020,GRAYSLAKE,17472 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17472,,CIR
-87.96639115,42.34645011,2020,2019,07-29-404-051,9829460,92649,"$277,947.00",$333.54,2020,GRAYSLAKE,17501 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17501,,CIR
-87.96751724,42.34581019,2020,2019,07-29-409-001,9829460,92645,"$277,935.00",$333.52,2020,GRAYSLAKE,17444 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17444,,CIR
-87.96823666,42.34549381,2020,2019,07-29-404-059,9829460,92612,"$277,836.00",$333.40,2020,GRAYSLAKE,17381 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17381,,CIR
-87.97203223,42.34626204,2020,2019,07-29-405-006,9829460,92508,"$277,524.00",$333.03,2020,GRAYSLAKE,17437 W BLUFF DR,,IL,60030,W,BLUFF,17437,,DR
-87.97338204,42.34517405,2020,2019,07-29-405-010,9829460,92446,"$277,338.00",$332.81,2020,GRAYSLAKE,17494 W HICKORY LN,,IL,60030,W,HICKORY,17494,,LN
-87.96996729,42.34273099,2020,2019,07-29-408-010,9829460,97396,"$292,188.00",$350.63,2020,GRAYSLAKE,33037 N SHANNON DR,,IL,60030,N,SHANNON,33037,,DR
-87.97053049,42.34818578,2020,2019,07-29-401-016,9829460,91919,"$275,757.00",$330.91,2020,GRAYSLAKE,17370 W WOODLAND DR,,IL,60030,W,WOODLAND,17370,,DR
-87.96884292,42.34639932,2020,2019,07-29-404-022,9829460,91805,"$275,415.00",$330.50,2020,GRAYSLAKE,17265 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17265,,DR
-87.97475862,42.34715093,2020,2019,07-29-313-010,9829460,91284,"$273,852.00",$328.62,2020,GRAYSLAKE,17560 W COTTONWOOD CT,,IL,60030,W,COTTONWOOD,17560,,CT
-87.9660188,42.34540532,2020,2019,07-29-409-016,9829460,91250,"$273,750.00",$328.50,2020,GRAYSLAKE,17264 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17264,,CIR
-87.96725084,42.34482613,2020,2019,07-29-404-068,9829460,91086,"$273,258.00",$327.91,2020,GRAYSLAKE,17327 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17327,,CIR
-87.96966199,42.34477756,2020,2019,07-29-408-011,9829460,91045,"$273,135.00",$327.76,2020,GRAYSLAKE,33186 N ASHLEY DR,,IL,60030,N,ASHLEY,33186,,DR
-87.97300008,42.34353348,2020,2019,07-29-407-003,9829460,90842,"$272,526.00",$327.03,2020,GRAYSLAKE,17409 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17409,,DR
-87.9661407,42.34482073,2020,2019,07-29-404-072,9829460,95944,"$287,832.00",$345.40,2020,GRAYSLAKE,17271 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17271,,CIR
-87.96586389,42.34482178,2020,2019,07-29-404-073,9829460,95774,"$287,322.00",$344.79,2020,GRAYSLAKE,17257 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17257,,CIR
-87.96411183,42.34558121,2020,2019,07-29-404-064,9829460,90485,"$271,455.00",$325.75,2020,GRAYSLAKE,17155 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17155,,CIR
-87.96841766,42.3479188,2020,2019,07-29-401-021,9829460,90446,"$271,338.00",$325.61,2020,GRAYSLAKE,17280 W WOODLAND DR,,IL,60030,W,WOODLAND,17280,,DR
-87.96719945,42.34582029,2020,2019,07-29-409-002,9829460,90374,"$271,122.00",$325.35,2020,GRAYSLAKE,17458 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17458,,CIR
-87.96998322,42.34329342,2020,2019,07-29-408-008,9829460,90276,"$270,828.00",$324.99,2020,GRAYSLAKE,33079 N SHANNON DR,,IL,60030,N,SHANNON,33079,,DR
-87.97137088,42.34480823,2020,2019,07-29-406-026,9829460,90097,"$270,291.00",$324.35,2020,GRAYSLAKE,17346 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17346,,DR
-87.97169665,42.34590475,2020,2019,07-29-405-017,9829460,90077,"$270,231.00",$324.28,2020,GRAYSLAKE,17398 W HICKORY LN,,IL,60030,W,HICKORY,17398,,LN
-87.96952879,42.34213673,2020,2019,07-32-201-004,9829460,93976,"$281,928.00",$338.31,2020,GRAYSLAKE,33006 N SHANNON DR,,IL,60030,N,SHANNON,33006,,DR
-87.96578786,42.346831,2020,2019,07-29-404-012,9829460,89968,"$269,904.00",$323.88,2020,GRAYSLAKE,17155 W WOODLAND DR,,IL,60030,W,WOODLAND,17155,,DR
-87.96690587,42.34541073,2020,2019,07-29-409-013,9829460,89644,"$268,932.00",$322.72,2020,GRAYSLAKE,17310 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17310,,CIR
-87.96530625,42.34481848,2020,2019,07-29-404-075,9829460,94443,"$283,329.00",$339.99,2020,GRAYSLAKE,17229 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17229,,CIR
-87.97262113,42.34543663,2020,2019,07-29-405-013,9829460,89114,"$267,342.00",$320.81,2020,GRAYSLAKE,17446 W HICKORY LN,,IL,60030,W,HICKORY,17446,,LN
-87.97216472,42.3449403,2020,2019,07-29-406-007,9829460,89114,"$267,342.00",$320.81,2020,GRAYSLAKE,17441 W HICKORY LN,,IL,60030,W,HICKORY,17441,,LN
-87.96998856,42.3443161,2020,2019,07-29-408-004,9829460,93877,"$281,631.00",$337.96,2020,GRAYSLAKE,33139 N SHANNON DR,,IL,60030,N,SHANNON,33139,,DR
-87.97078474,42.34563838,2020,2019,07-29-406-013,9829460,88782,"$266,346.00",$319.62,2020,GRAYSLAKE,17367 W HICKORY LN,,IL,60030,W,HICKORY,17367,,LN
-87.9666958,42.34482535,2020,2019,07-29-404-070,9829460,93850,"$281,550.00",$337.86,2020,GRAYSLAKE,17299 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17299,,CIR
-87.96963869,42.3464061,2020,2019,07-29-406-036,9829460,88598,"$265,794.00",$318.95,2020,GRAYSLAKE,17266 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17266,,DR
-87.9688444,42.34620086,2020,2019,07-29-404-023,9829460,88151,"$264,453.00",$317.34,2020,GRAYSLAKE,17273 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17273,,DR
-87.97252086,42.34421342,2020,2019,07-29-406-021,9829460,88107,"$264,321.00",$317.19,2020,GRAYSLAKE,17386 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17386,,DR
-87.96823773,42.34588669,2020,2019,07-29-404-057,9829460,93169,"$279,507.00",$335.41,2020,GRAYSLAKE,17409 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17409,,CIR
-87.96411005,42.34599511,2020,2019,07-29-404-062,9829460,93169,"$279,507.00",$335.41,2020,GRAYSLAKE,17127 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17127,,CIR
-87.97222786,42.34690365,2020,2019,07-29-403-022,9829460,113773,"$341,319.00",$409.58,2020,GRAYSLAKE,17430 W BLUFF DR,,IL,60030,W,BLUFF,17430,,DR
-87.97192545,42.34578865,2020,2019,07-29-405-016,9829460,87979,"$263,937.00",$316.72,2020,GRAYSLAKE,17410 W HICKORY LN,,IL,60030,W,HICKORY,17410,,LN
-87.97307805,42.34519363,2020,2019,07-29-405-011,9829460,87678,"$263,034.00",$315.64,2020,GRAYSLAKE,17474 W HICKORY LN,,IL,60030,W,HICKORY,17474,,LN
-87.96409562,42.34508686,2020,2019,07-29-404-066,9829460,87294,"$261,882.00",$314.26,2020,GRAYSLAKE,17179 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17179,,CIR
-87.97311386,42.34819803,2020,2019,07-29-402-007,9829460,86594,"$259,782.00",$311.74,2020,GRAYSLAKE,17480 W WOODLAND DR,,IL,60030,W,WOODLAND,17480,,DR
-87.97197342,42.34376237,2020,2019,07-29-407-006,9829460,91140,"$273,420.00",$328.10,2020,GRAYSLAKE,17385 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17385,,DR
-87.9776465,42.34760771,2020,2019,07-29-312-002,9829460,85204,"$255,612.00",$306.73,2020,GRAYSLAKE,17727 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17727,,DR
-87.96517932,42.34635249,2020,2019,07-29-404-055,9829460,85194,"$255,582.00",$306.70,2020,GRAYSLAKE,17563 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17563,,CIR
-87.96983006,42.34134599,2020,2019,07-32-201-007,9829460,89249,"$267,747.00",$321.30,2020,GRAYSLAKE,32946 N ASHLEY DR,,IL,60030,N,ASHLEY,32946,,DR
-87.97182975,42.34457236,2020,2019,07-29-406-024,9829460,83749,"$251,247.00",$301.50,2020,GRAYSLAKE,17362 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17362,,DR
-87.97074807,42.34288019,2020,2019,07-29-407-016,9829460,88098,"$264,294.00",$317.15,2020,GRAYSLAKE,33046 N SHANNON DR,,IL,60030,N,SHANNON,33046,,DR
-87.97108735,42.34818773,2020,2019,07-29-401-014,9829460,83375,"$250,125.00",$300.15,2020,GRAYSLAKE,17404 W WOODLAND DR,,IL,60030,W,WOODLAND,17404,,DR
-87.9663695,42.34694278,2020,2019,07-29-404-010,9829460,83375,"$250,125.00",$300.15,2020,GRAYSLAKE,17187 W WOODLAND DR,,IL,60030,W,WOODLAND,17187,,DR
-87.97123626,42.34613964,2020,2019,07-29-405-019,9829460,82770,"$248,310.00",$297.97,2020,GRAYSLAKE,17374 W HICKORY LN,,IL,60030,W,HICKORY,17374,,LN
-87.96965603,42.34757757,2020,2019,07-29-403-014,9829460,82681,"$248,043.00",$297.65,2020,GRAYSLAKE,17355 W WOODLAND DR,,IL,60030,W,WOODLAND,17355,,DR
-87.9694921,42.3435398,2020,2019,07-29-408-016,9829460,82154,"$246,462.00",$295.75,2020,GRAYSLAKE,33094 N ASHLEY DR,,IL,60030,N,ASHLEY,33094,,DR
-87.97239145,42.34555281,2020,2019,07-29-405-014,9829460,86670,"$260,010.00",$312.01,2020,GRAYSLAKE,17434 W HICKORY LN,,IL,60030,W,HICKORY,17434,,LN
-87.96879083,42.3437676,2020,2019,07-29-404-033,9829460,84282,"$252,846.00",$303.42,2020,GRAYSLAKE,33111 N ASHLEY DR,,IL,60030,N,ASHLEY,33111,,DR
-87.9657219,42.34540383,2020,2019,07-29-409-017,9829460,41884,"$125,652.00",$150.78,2020,GRAYSLAKE,17250 W HUNTINGTON CIR,,IL,60030,W,HUNTINGTON,17250,,CIR
-87.97309909,42.34759213,2020,2019,07-29-403-002,9829460,82464,"$247,392.00",$296.87,2020,GRAYSLAKE,17485 W WOODLAND DR,,IL,60030,W,WOODLAND,17485,,DR
-87.97794881,42.34760924,2020,2019,07-29-312-001,9829460,67966,"$203,898.00",$244.68,2020,GRAYSLAKE,17747 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17747,,DR
-87.97410385,42.34356251,2020,2019,07-29-312-028,9829460,93275,"$279,825.00",$335.79,2020,GRAYSLAKE,17431 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17431,,DR
-87.97608576,42.34718424,2020,2019,07-29-312-008,9829460,96898,"$290,694.00",$348.83,2020,GRAYSLAKE,17607 W DARTMOOR DR,,IL,60030,W,DARTMOOR,17607,,DR
-87.9710639,42.34757662,2020,2019,07-29-403-034,9829460,80465,"$241,395.00",$289.67,2020,GRAYSLAKE,17401 W WOODLAND DR,,IL,60030,W,WOODLAND,17401,,DR
-87.99031377,42.3561069,2020,2019,07-30-214-013,9830150,142540,"$427,620.00",$513.14,2020,GRAYSLAKE,34061 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,34061,,DR
-87.99195562,42.35493891,2020,2019,07-30-214-007,9830150,136960,"$410,880.00",$493.06,2020,GRAYSLAKE,33883 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,33883,,DR
-87.98995868,42.35665849,2020,2019,07-30-213-015,9830150,133551,"$400,653.00",$480.78,2020,GRAYSLAKE,34032 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,34032,,DR
-87.99032274,42.35503079,2020,2019,07-30-214-017,9830150,126282,"$378,846.00",$454.62,2020,GRAYSLAKE,34127 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,34127,,DR
-87.99059524,42.35666973,2020,2019,07-30-213-013,9830150,120478,"$361,434.00",$433.72,2020,GRAYSLAKE,34008 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,34008,,DR
-87.9920523,42.35627562,2020,2019,07-30-213-003,9830150,120175,"$360,525.00",$432.63,2020,GRAYSLAKE,33944 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,33944,,DR
-87.99137531,42.35668141,2020,2019,07-30-213-010,9830150,119800,"$359,400.00",$431.28,2020,GRAYSLAKE,33976 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,33976,,DR
-87.98967664,42.35477244,2020,2019,07-30-213-024,9830150,112814,"$338,442.00",$406.13,2020,GRAYSLAKE,34140 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,34140,,DR
-87.99218119,42.35481054,2020,2019,07-30-214-008,9830150,109693,"$329,079.00",$394.89,2020,GRAYSLAKE,33871 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,33871,,DR
-87.99155492,42.35524862,2020,2019,07-30-214-005,9830150,109395,"$328,185.00",$393.82,2020,GRAYSLAKE,33903 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,33903,,DR
-87.99211037,42.35561548,2020,2019,07-30-213-006,9830150,141162,"$423,486.00",$508.18,2020,GRAYSLAKE,33910 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,33910,,DR
-87.99055013,42.35623526,2020,2019,07-30-214-012,9830150,145938,"$437,814.00",$525.38,2020,GRAYSLAKE,34015 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,34015,,DR
-87.98969829,42.35541335,2020,2019,07-30-213-021,9830150,139337,"$418,011.00",$501.61,2020,GRAYSLAKE,34104 N WOODED GLEN DR,,IL,60030,N,WOODED GLEN,34104,,DR
